Year	Region	Vocation	Vehicle	Fuel	Pollutant	 Emission [g]
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.1306486825560667e7
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM	4717893.676332892
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	4643949.457385894
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2257220.5715419184
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	3739921.737586825
2017	2	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	4257652.256112236
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	102.16312134270409
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	6071.6061831608695
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	2.3393309746517617e7
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	1736.8472939729656
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	80660.2520525798
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	2981.760646830206
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	2930.8699860675597
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	1378.588041676573
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	2199.543938281298
2018	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	2504.013000524064
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	287763.620414283
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO	3.062657918288438e7
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	1.976775203262816e10
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	HC	5565080.005035254
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	1.0806463451776516e7
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM	2156647.07932489
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	2113790.1445110347
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	889454.6484215788
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	5578013.168774872
2018	1	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	5920393.134196705
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	7035307.861135413
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	1.6967307012159336e7
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	6.1038536512449875e9
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	3851307.7060642876
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	884201.6150571221
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	92684.21976263815
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	83404.56559033933
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	43722.54500352511
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	62685.01883280918
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	6198155.2528353715
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	5276157.424090912
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	1.946991306239906e7
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	4.5133314663590145e9
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	5395496.639125881
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	1074432.1243349973
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	135004.7769792109
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	133313.96161363382
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	50773.434281996466
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	75385.87947844379
2018	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	5384705.638177481
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	137603.17565122634
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.446640458353128e7
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	9.393484458564247e9
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2645432.7892693514
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	5158183.497981746
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM	1017963.208955304
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	997853.844843269
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	419264.38584359526
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2650548.638581065
2018	1	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2814262.7965973765
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	235067.05767864842
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO	2.4629327048900466e7
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	3.2421719876529358e10
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	HC	3996287.5335714794
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.4296625186666954e7
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM	6357894.511984066
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	6258126.986186926
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	3036032.3776144376
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	5060855.66761997
2018	1	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	5761447.756987181
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	8.543997144489706
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	718.814577759292
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	3463954.473148134
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	145.2541670066153
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	7761.29320914361
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	409.0734107400915
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	401.8149853131323
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	176.9161736658089
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	183.94999713134288
2018	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	209.41295272488674
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	327028.4536894585
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO	3.358582515112579e7
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	2.2036632926923717e10
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	HC	6214004.806351374
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	1.2214752006744957e7
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM	2361253.7373514683
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	2314898.213567714
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	971141.4946844155
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	6221264.144577045
2018	2	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	6610301.621760814
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	1.273925293479191e7
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	3.0813489123166736e7
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	9.948161260527296e9
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	9820778.055835875
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	2194566.8744088896
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	145184.50034501022
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	96691.94819815567
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	95367.01947444584
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	130047.2996049054
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	1.2419444574118933e7
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	6577026.554484073
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	2.4270233212599587e7
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	5.698107531563398e9
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	6725789.59533611
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	1336378.1175385416
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	168297.8690615019
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	166190.08546201652
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	63294.5140828721
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	93972.73511288561
2018	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	6712338.010002272
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	140426.69811751452
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.439684834250927e7
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	9.45310486906143e9
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2664969.5145737603
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	5247578.245636393
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM	1012695.2554961463
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	992784.0527552577
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	416647.2308912966
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2667844.615931472
2018	2	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2834900.8132490427
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	185946.49041711516
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO	1.948717770594579e7
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.6050167278631386e10
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	HC	3161206.9019443784
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.1655928387690868e7
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM	5094057.9912290955
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	5014125.95688656
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2432691.8634264558
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	4003318.5548494696
2018	2	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	4557512.030665871
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	96.73792826925956
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	5755.353799729235
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	2.2194796386716507e7
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	1644.6150700279572
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	76408.07239772726
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	2828.0483012058858
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	2779.7730652028868
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	1307.1659416465986
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	2082.741024152426
2019	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	2371.0417895768624
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	266267.4874983197
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO	2.8392320992241494e7
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	1.8326206910285995e10
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	HC	5154346.748913986
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	9999112.233218526
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM	1999105.6280799133
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	1959387.5524681082
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	824441.6888985846
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	5166660.764218184
2019	1	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	5483464.444967132
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	6319216.895761542
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	1.5700100993768606e7
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	5.424293413309348e9
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	3540042.5576179735
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	820767.5583839342
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	85341.9198401267
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	78498.46018302342
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	40558.889271767956
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	57929.878472255004
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	5537253.775459153
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	4891253.604615888
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	1.8049555777846392e7
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	4.1864841252156153e9
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	5001886.84059686
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	996216.6974552713
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	125155.7845329881
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	123588.31965250935
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	47069.36376959197
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	69886.36344998663
2019	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	4991883.059807291
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	132306.5350397445
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.3974132567990178e7
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	9.059751371207924e9
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2549817.312272314
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	4961545.141894379
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM	983301.38128111
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	963856.4941557646
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	405084.6558508815
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2555162.8037757506
2019	1	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2712576.540972699
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	225789.6561293857
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO	2.365605544986341e7
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	3.114180213118216e10
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	HC	3838565.86713606
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.365473708055124e7
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM	6116678.681722003
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	6020662.1347537795
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2919177.920252751
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	4861118.641657681
2019	1	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	5534060.430295587
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	8.319161061688405
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	701.2222838301666
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	3383443.0276676775
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	141.43179009054222
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	7558.107972011823
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	399.45679924704956
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	392.3678493886412
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	172.70606949061573
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	179.10933654489364
2019	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	203.90223142248624
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	330518.38843177573
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO	3.478403873389469e7
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	2.2640504340641567e10
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	HC	6359321.858421592
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	1.236799829435805e7
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM	2445176.570207067
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	2396953.034224079
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	1006705.7952916045
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	6372085.776958789
2019	2	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	6765290.437599643
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	1.186479136364641e7
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	3.0099787666590955e7
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	9.162061253107216e9
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	9339567.049893698
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	2096419.8918785641
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	146087.8876783784
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	102537.13661252419
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	94894.74057014215
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	124518.68519164837
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	1.1666575929298747e7
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	6779725.986333714
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	2.5018179892333686e7
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	5.837666903351876e9
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	6933073.804629367
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	1374764.6960293693
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	173487.6201555973
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	171314.84227402697
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	65246.307029464784
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	96868.90989616908
2019	2	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	6919207.650245128
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	142691.8659924441
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.49942559402718e7
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	9.761886177800825e9
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2742558.4547947487
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	5342510.857719083
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM	1054590.4776002893
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	1033753.7018344637
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	434368.23990175093
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2747856.348024618
2019	2	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2917614.2021134025
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	193420.8937200749
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO	2.0264215670446415e7
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	2.696365590074506e10
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	HC	3288276.398318245
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.1663877163224377e7
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM	5321651.264572421
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	5237975.459008307
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	2532950.599825773
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	4164238.006042326
2019	2	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	4740708.126365039
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	84.93059315364097
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	5069.855927885001
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	1.9593249263667896e7
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	1443.8817944158172
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	67225.41003583539
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	2494.0124024013867
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	2451.419309102496
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	1151.8907515487754
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	1828.5323465060485
2020	1	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	2081.6445959278713
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	281939.0337149493
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO	3.1516855844736252e7
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	CO2	2.0126328215156414e10
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	HC	5592471.642440178
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	NOx	1.0616216865626145e7
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM	2217145.483571684
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM10	2172851.132699719
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	PM25	915524.0996998539
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	ROG	5614802.682893457
2020	1	commercial	VCC 21400 (GAS LHD1)	GAS	TOG	5950269.633457684
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CH4	6013431.662687272
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO	1.5817649303676864e7
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	CO2	5.519679990839479e9
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	HC	3877742.7563246656
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	NOx	820156.6694090824
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM	88454.80806877122
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM10	76832.77916954836
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	PM25	40680.83741156261
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	ROG	56208.08484166899
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	ELEC	TOG	5412992.090481056
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CH4	5369887.229140129
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO	1.9815716478802424e7
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	CO2	4.557689959951029e9
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	HC	5491346.478288487
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	NOx	1089279.474355876
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM	137407.97889499122
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM10	135687.06555932987
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	PM25	51677.247325644596
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	ROG	76725.09322573713
2020	1	commercial	VCC 24724 (NG T7 SWCVng)	NG	TOG	5480363.780453689
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	CH4	138950.00012308714
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO	1.5284566045167945e7
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	CO2	9.80965386716825e9
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	HC	2734291.019141262
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	NOx	5223558.9457864165
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM	1074841.0669134585
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM10	1053466.5354445884
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	PM25	443363.6705557647
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	ROG	2743794.635639415
2020	1	industrial	VCC 21400 (GAS LHD1)	GAS	TOG	2909120.3752562203
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	CH4	239896.1343177892
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO	2.5124541793397617e7
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	CO2	3.2955390851080883e10
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	HC	4078384.7812934597
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	NOx	1.378845285848323e7
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM	6520643.182756388
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM10	6417914.276173038
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	PM25	3093838.3869156693
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	ROG	5164822.746560105
2020	1	industrial	VCC 22400 (DSL LHD1)	DSL	TOG	5879807.342573697
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CH4	7.763875955832801
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO	657.7356772393226
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	CO2	3179504.851533845
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	HC	131.99153943855242
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	NOx	7077.6590703735965
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM	375.0824313004916
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM10	368.4235474126521
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	PM25	162.05767130217578
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	ROG	167.15419613190886
2020	2	agricultural	VCC 22601 (DSL T6 Ag)	DSL	TOG	190.29222067034726
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	CH4	337055.5935162536
2020	2	commercial	VCC 21400 (GAS LHD1)	GAS	CO	3.676894507373352e7
